Date,LATITUDE,LONGITUDE,RAINFALL
2023-07-23,30.75,79.0,15.570491790771484
2023-07-23,30.75,79.25,8.174046516418457
2023-07-23,30.75,79.5,8.632109642028809
2023-07-23,30.75,79.75,9.085318565368652
2023-07-23,30.75,80.0,8.756102561950684
2023-07-23,30.75,80.25,7.715260028839111
2023-07-23,30.75,80.5,
2023-07-23,30.75,80.75,
2023-07-23,30.75,81.0,
2023-07-23,31.0,77.75,6.411531925201416
2023-07-23,31.0,78.0,4.560084342956543
2023-07-23,31.0,78.25,11.165992736816406
2023-07-23,31.0,78.5,26.91190528869629
2023-07-23,31.0,78.75,29.19574546813965
2023-07-23,31.0,79.0,25.072906494140625
2023-07-23,31.0,79.25,8.238960266113281
2023-07-23,31.0,79.5,8.164141654968262
2023-07-23,31.0,79.75,7.657087802886963
2023-07-23,31.0,80.0,8.133722305297852
2023-07-23,31.0,80.25,
2023-07-23,31.0,80.5,
2023-07-23,31.0,80.75,
2023-07-23,31.0,81.0,
2023-07-23,31.25,77.75,7.098715782165527
2023-07-23,31.25,78.0,4.007354259490967
2023-07-23,31.25,78.25,2.5545196533203125
2023-07-23,31.25,78.5,17.461318969726562
2023-07-23,31.25,78.75,21.2020320892334
2023-07-23,31.25,79.0,26.711877822875977
2023-07-23,31.25,79.25,18.826847076416016
2023-07-23,31.25,79.5,8.468029975891113
2023-07-23,31.25,79.75,
2023-07-23,31.25,80.0,
2023-07-23,31.25,80.25,
2023-07-23,31.25,80.5,
2023-07-23,31.25,80.75,
2023-07-23,31.25,81.0,
2023-07-24,28.75,77.75,0.0
2023-07-24,28.75,78.0,0.0
2023-07-24,28.75,78.25,0.0
2023-07-24,28.75,78.5,0.0
2023-07-24,28.75,78.75,0.0
2023-07-24,28.75,79.0,0.0
2023-07-24,28.75,79.25,0.0
2023-07-24,28.75,79.5,0.0
2023-07-24,28.75,79.75,5.654488563537598
2023-07-24,28.75,80.0,7.307980060577393
2023-07-24,28.75,80.25,3.2717092037200928
2023-07-24,28.75,80.5,0.0
2023-07-24,28.75,80.75,0.0
2023-07-24,28.75,81.0,
2023-07-24,29.0,77.75,0.0
2023-07-24,29.0,78.0,0.0
2023-07-24,29.0,78.25,0.0
2023-07-24,29.0,78.5,0.0
2023-07-24,29.0,78.75,0.0
2023-07-24,29.0,79.0,0.0
2023-07-24,29.0,79.25,0.292254239320755
2023-07-24,29.0,79.5,1.5180085897445679
2023-07-24,29.0,79.75,8.521581649780273
2023-07-24,29.0,80.0,20.57793426513672
2023-07-24,29.0,80.25,
2023-07-24,29.0,80.5,
2023-07-24,29.0,80.75,
2023-07-24,29.0,81.0,
2023-07-24,29.25,77.75,0.0
2023-07-24,29.25,78.0,0.0
2023-07-24,29.25,78.25,0.13284197449684143
2023-07-24,29.25,78.5,0.0
2023-07-24,29.25,78.75,0.030949141830205917
2023-07-24,29.25,79.0,1.55263090133667
2023-07-24,29.25,79.25,2.5394997596740723
2023-07-24,29.25,79.5,1.7815165519714355
2023-07-24,29.25,79.75,2.396406412124634
2023-07-24,29.25,80.0,5.865156650543213
2023-07-24,29.25,80.25,5.201346397399902
2023-07-24,29.25,80.5,
2023-07-24,29.25,80.75,
2023-07-24,29.25,81.0,
2023-07-24,29.5,77.75,0.0
2023-07-24,29.5,78.0,0.17167532444000244
2023-07-24,29.5,78.25,1.2655001878738403
2023-07-24,29.5,78.5,1.1585129499435425
2023-07-24,29.5,78.75,0.8901615142822266
2023-07-24,29.5,79.0,3.1817855834960938
2023-07-24,29.5,79.25,4.057742595672607
2023-07-24,29.5,79.5,0.014084132388234138
2023-07-24,29.5,79.75,1.036431074142456
2023-07-24,29.5,80.0,0.9952842593193054
2023-07-24,29.5,80.25,12.917181968688965
2023-07-24,29.5,80.5,
2023-07-24,29.5,80.75,
2023-07-24,29.5,81.0,
2023-07-24,29.75,77.75,0.0928814634680748
2023-07-24,29.75,78.0,4.836574077606201
2023-07-24,29.75,78.25,3.354555606842041
2023-07-24,29.75,78.5,2.0994153022766113
2023-07-24,29.75,78.75,0.2031332552433014
2023-07-24,29.75,79.0,3.182077169418335
2023-07-24,29.75,79.25,8.99160385131836
2023-07-24,29.75,79.5,16.343868255615234
2023-07-24,29.75,79.75,14.778069496154785
2023-07-24,29.75,80.0,6.026062965393066
2023-07-24,29.75,80.25,32.017234802246094
2023-07-24,29.75,80.5,
2023-07-24,29.75,80.75,
2023-07-24,29.75,81.0,
2023-07-24,30.0,77.75,1.508050560951233
2023-07-24,30.0,78.0,17.554540634155273
2023-07-24,30.0,78.25,1.0172123908996582
2023-07-24,30.0,78.5,6.9082465171813965
2023-07-24,30.0,78.75,6.810729026794434
2023-07-24,30.0,79.0,14.445900917053223
2023-07-24,30.0,79.25,23.417747497558594
2023-07-24,30.0,79.5,26.04227066040039
2023-07-24,30.0,79.75,99.10784912109375
2023-07-24,30.0,80.0,26.855791091918945
2023-07-24,30.0,80.25,33.57390213012695
2023-07-24,30.0,80.5,31.749515533447266
2023-07-24,30.0,80.75,
2023-07-24,30.0,81.0,
2023-07-24,30.25,77.75,31.23957633972168
2023-07-24,30.25,78.0,10.920007705688477
2023-07-24,30.25,78.25,53.176307678222656
2023-07-24,30.25,78.5,9.570446014404297
2023-07-24,30.25,78.75,84.6614761352539
2023-07-24,30.25,79.0,62.18693161010742
2023-07-24,30.25,79.25,40.1213493347168
2023-07-24,30.25,79.5,41.73875045776367
2023-07-24,30.25,79.75,84.09832763671875
2023-07-24,30.25,80.0,37.60776901245117
2023-07-24,30.25,80.25,25.746488571166992
2023-07-24,30.25,80.5,30.79336929321289
2023-07-24,30.25,80.75,31.999082565307617
2023-07-24,30.25,81.0,33.51627731323242
2023-07-24,30.5,77.75,5.349057197570801
2023-07-24,30.5,78.0,26.888776779174805
2023-07-24,30.5,78.25,19.875099182128906
2023-07-24,30.5,78.5,8.328080177307129
2023-07-24,30.5,78.75,72.37606811523438
2023-07-24,30.5,79.0,57.48054885864258
2023-07-24,30.5,79.25,36.84064865112305
2023-07-24,30.5,79.5,28.285350799560547
2023-07-24,30.5,79.75,47.29355239868164
2023-07-24,30.5,80.0,54.79285430908203
2023-07-24,30.5,80.25,48.33701705932617
2023-07-24,30.5,80.5,28.881988525390625
2023-07-24,30.5,80.75,30.615253448486328
2023-07-24,30.5,81.0,
2023-07-24,30.75,77.75,0.4771551787853241
2023-07-24,30.75,78.0,16.20065689086914
2023-07-24,30.75,78.25,62.2662353515625
2023-07-24,30.75,78.5,29.786596298217773
2023-07-24,30.75,78.75,34.76190185546875
2023-07-24,30.75,79.0,50.97388458251953
2023-07-24,30.75,79.25,36.04512405395508
2023-07-24,30.75,79.5,32.2285041809082
2023-07-24,30.75,79.75,50.93046951293945
2023-07-24,30.75,80.0,44.0186767578125
2023-07-24,30.75,80.25,46.83395767211914
2023-07-24,30.75,80.5,
2023-07-24,30.75,80.75,
2023-07-24,30.75,81.0,
2023-07-24,31.0,77.75,0.4286483824253082
2023-07-24,31.0,78.0,1.2856196165084839
2023-07-24,31.0,78.25,30.890748977661133
2023-07-24,31.0,78.5,33.68175506591797
2023-07-24,31.0,78.75,35.34702682495117
2023-07-24,31.0,79.0,38.04133987426758
2023-07-24,31.0,79.25,39.09180450439453
2023-07-24,31.0,79.5,35.82746887207031
2023-07-24,31.0,79.75,32.19868469238281
2023-07-24,31.0,80.0,37.53947448730469
2023-07-24,31.0,80.25,
2023-07-24,31.0,80.5,
2023-07-24,31.0,80.75,
2023-07-24,31.0,81.0,
2023-07-24,31.25,77.75,0.15446661412715912
2023-07-24,31.25,78.0,1.255566954612732
2023-07-24,31.25,78.25,4.683833122253418
2023-07-24,31.25,78.5,13.34998607635498
2023-07-24,31.25,78.75,22.49871063232422
2023-07-24,31.25,79.0,36.72428512573242
2023-07-24,31.25,79.25,35.706932067871094
2023-07-24,31.25,79.5,35.60906982421875
2023-07-24,31.25,79.75,
2023-07-24,31.25,80.0,
2023-07-24,31.25,80.25,
2023-07-24,31.25,80.5,
2023-07-24,31.25,80.75,
2023-07-24,31.25,81.0,
2023-07-25,28.75,77.75,1.0793308019638062
2023-07-25,28.75,78.0,2.5835254192352295
2023-07-25,28.75,78.25,3.9058644771575928
2023-07-25,28.75,78.5,4.281103134155273
2023-07-25,28.75,78.75,0.0
2023-07-25,28.75,79.0,1.1011303663253784
2023-07-25,28.75,79.25,1.4507473707199097
2023-07-25,28.75,79.5,7.2002339363098145
2023-07-25,28.75,79.75,10.50804328918457
2023-07-25,28.75,80.0,14.192532539367676
2023-07-25,28.75,80.25,26.04790687561035
2023-07-25,28.75,80.5,27.767301559448242
2023-07-25,28.75,80.75,27.768781661987305
2023-07-25,28.75,81.0,
2023-07-25,29.0,77.75,0.18711039423942566
2023-07-25,29.0,78.0,0.6253038048744202
2023-07-25,29.0,78.25,3.093658685684204
2023-07-25,29.0,78.5,2.8716979026794434
2023-07-25,29.0,78.75,0.045561280101537704
2023-07-25,29.0,79.0,0.0
2023-07-25,29.0,79.25,0.13151441514492035
2023-07-25,29.0,79.5,2.3813886642456055
2023-07-25,29.0,79.75,15.920949935913086
2023-07-25,29.0,80.0,30.618167877197266
2023-07-25,29.0,80.25,
2023-07-25,29.0,80.5,
2023-07-25,29.0,80.75,
2023-07-25,29.0,81.0,
2023-07-25,29.25,77.75,0.0
2023-07-25,29.25,78.0,0.0
2023-07-25,29.25,78.25,46.834678649902344
2023-07-25,29.25,78.5,44.727149963378906
2023-07-25,29.25,78.75,8.890036582946777
2023-07-25,29.25,79.0,1.2289562225341797
2023-07-25,29.25,79.25,1.1498173475265503
2023-07-25,29.25,79.5,0.8387287855148315
2023-07-25,29.25,79.75,2.4717795848846436
2023-07-25,29.25,80.0,7.676247596740723
2023-07-25,29.25,80.25,7.748546123504639
2023-07-25,29.25,80.5,
2023-07-25,29.25,80.75,
2023-07-25,29.25,81.0,
2023-07-25,29.5,77.75,1.2939724922180176
2023-07-25,29.5,78.0,0.0
2023-07-25,29.5,78.25,1.711241364479065
2023-07-25,29.5,78.5,26.35918617248535
2023-07-25,29.5,78.75,2.3150320053100586
2023-07-25,29.5,79.0,0.7577872276306152
2023-07-25,29.5,79.25,2.8920552730560303
2023-07-25,29.5,79.5,0.7824701070785522
2023-07-25,29.5,79.75,1.7748031616210938
2023-07-25,29.5,80.0,2.8192102909088135
2023-07-25,29.5,80.25,6.532896518707275
2023-07-25,29.5,80.5,
2023-07-25,29.5,80.75,
2023-07-25,29.5,81.0,
2023-07-25,29.75,77.75,0.0464407317340374
2023-07-25,29.75,78.0,0.6171948909759521
2023-07-25,29.75,78.25,4.207084655761719
2023-07-25,29.75,78.5,1.6008864641189575
2023-07-25,29.75,78.75,0.22344550490379333
2023-07-25,29.75,79.0,0.010038584470748901
2023-07-25,29.75,79.25,0.9301741719245911
2023-07-25,29.75,79.5,11.209834098815918
2023-07-25,29.75,79.75,18.951318740844727
2023-07-25,29.75,80.0,7.700870513916016
2023-07-25,29.75,80.25,11.707024574279785
2023-07-25,29.75,80.5,
2023-07-25,29.75,80.75,
2023-07-25,29.75,81.0,
2023-07-25,30.0,77.75,0.0
2023-07-25,30.0,78.0,0.02933747135102749
2023-07-25,30.0,78.25,10.94716739654541
2023-07-25,30.0,78.5,7.7799248695373535
2023-07-25,30.0,78.75,4.474105358123779
2023-07-25,30.0,79.0,5.89168119430542
2023-07-25,30.0,79.25,9.486010551452637
2023-07-25,30.0,79.5,30.02768325805664
2023-07-25,30.0,79.75,58.352909088134766
2023-07-25,30.0,80.0,18.56548309326172
2023-07-25,30.0,80.25,14.03581714630127
2023-07-25,30.0,80.5,12.12134838104248
2023-07-25,30.0,80.75,
2023-07-25,30.0,81.0,
2023-07-25,30.25,77.75,1.0543354749679565
2023-07-25,30.25,78.0,0.12895455956459045
2023-07-25,30.25,78.25,4.43459415435791
2023-07-25,30.25,78.5,6.122074604034424
2023-07-25,30.25,78.75,4.112272262573242
2023-07-25,30.25,79.0,23.173362731933594
2023-07-25,30.25,79.25,17.944177627563477
2023-07-25,30.25,79.5,20.80838966369629
2023-07-25,30.25,79.75,56.24829864501953
2023-07-25,30.25,80.0,25.73629379272461
2023-07-25,30.25,80.25,15.39804458618164
2023-07-25,30.25,80.5,15.382946968078613
2023-07-25,30.25,80.75,14.257695198059082
2023-07-25,30.25,81.0,12.655200958251953
2023-07-25,30.5,77.75,0.5133556723594666
2023-07-25,30.5,78.0,18.510501861572266
2023-07-25,30.5,78.25,4.722023963928223
2023-07-25,30.5,78.5,14.014357566833496
2023-07-25,30.5,78.75,27.574460983276367
2023-07-25,30.5,79.0,23.76755714416504
2023-07-25,30.5,79.25,18.35933494567871
2023-07-25,30.5,79.5,15.577932357788086
2023-07-25,30.5,79.75,27.049654006958008
2023-07-25,30.5,80.0,31.845640182495117
2023-07-25,30.5,80.25,25.65536117553711
2023-07-25,30.5,80.5,15.924678802490234
2023-07-25,30.5,80.75,14.354779243469238
2023-07-25,30.5,81.0,
2023-07-25,30.75,77.75,0.3601495027542114
2023-07-25,30.75,78.0,14.380634307861328
2023-07-25,30.75,78.25,53.627723693847656
2023-07-25,30.75,78.5,16.447959899902344
2023-07-25,30.75,78.75,22.04651641845703
2023-07-25,30.75,79.0,19.185619354248047
2023-07-25,30.75,79.25,16.63957405090332
2023-07-25,30.75,79.5,16.9373779296875
2023-07-25,30.75,79.75,23.450462341308594
2023-07-25,30.75,80.0,25.434741973876953
2023-07-25,30.75,80.25,27.387420654296875
2023-07-25,30.75,80.5,
2023-07-25,30.75,80.75,
2023-07-25,30.75,81.0,
2023-07-25,31.0,77.75,2.0615792274475098
2023-07-25,31.0,78.0,4.800302505493164
2023-07-25,31.0,78.25,24.214893341064453
2023-07-25,31.0,78.5,24.056194305419922
2023-07-25,31.0,78.75,24.313005447387695
2023-07-25,31.0,79.0,20.663833618164062
2023-07-25,31.0,79.25,18.084562301635742
2023-07-25,31.0,79.5,17.094749450683594
2023-07-25,31.0,79.75,13.846209526062012
2023-07-25,31.0,80.0,20.798376083374023
2023-07-25,31.0,80.25,
2023-07-25,31.0,80.5,
2023-07-25,31.0,80.75,
2023-07-25,31.0,81.0,
2023-07-25,31.25,77.75,2.6500015258789062
2023-07-25,31.25,78.0,4.722237586975098
2023-07-25,31.25,78.25,7.986968040466309
2023-07-25,31.25,78.5,10.91875171661377
2023-07-25,31.25,78.75,14.227372169494629
2023-07-25,31.25,79.0,20.53742218017578
2023-07-25,31.25,79.25,17.83749771118164
2023-07-25,31.25,79.5,16.811786651611328
2023-07-25,31.25,79.75,
2023-07-25,31.25,80.0,
2023-07-25,31.25,80.25,
2023-07-25,31.25,80.5,
2023-07-25,31.25,80.75,
2023-07-25,31.25,81.0,
2023-07-26,28.75,77.75,30.750873565673828
2023-07-26,28.75,78.0,9.467758178710938
2023-07-26,28.75,78.25,12.07570743560791
2023-07-26,28.75,78.5,0.0
2023-07-26,28.75,78.75,1.4822583198547363
2023-07-26,28.75,79.0,0.0
2023-07-26,28.75,79.25,0.0
2023-07-26,28.75,79.5,0.0
2023-07-26,28.75,79.75,9.666688919067383
2023-07-26,28.75,80.0,11.368785858154297
2023-07-26,28.75,80.25,30.2457218170166
2023-07-26,28.75,80.5,41.98169708251953
2023-07-26,28.75,80.75,47.26396560668945
2023-07-26,28.75,81.0,
2023-07-26,29.0,77.75,44.7358512878418
2023-07-26,29.0,78.0,47.49291229248047
2023-07-26,29.0,78.25,25.514665603637695
2023-07-26,29.0,78.5,6.707734107971191
2023-07-26,29.0,78.75,0.0
2023-07-26,29.0,79.0,0.0
2023-07-26,29.0,79.25,0.4403438866138458
2023-07-26,29.0,79.5,3.077850341796875
2023-07-26,29.0,79.75,14.974374771118164
2023-07-26,29.0,80.0,29.771934509277344
2023-07-26,29.0,80.25,
2023-07-26,29.0,80.5,
2023-07-26,29.0,80.75,
2023-07-26,29.0,81.0,
2023-07-26,29.25,77.75,35.57545852661133
2023-07-26,29.25,78.0,28.942548751831055
2023-07-26,29.25,78.25,19.80693244934082
2023-07-26,29.25,78.5,6.229307651519775
2023-07-26,29.25,78.75,0.022696036845445633
2023-07-26,29.25,79.0,1.3985265493392944
2023-07-26,29.25,79.25,4.478928089141846
2023-07-26,29.25,79.5,3.2842180728912354
2023-07-26,29.25,79.75,2.696183443069458
2023-07-26,29.25,80.0,7.9219746589660645
2023-07-26,29.25,80.25,10.731158256530762
2023-07-26,29.25,80.5,
2023-07-26,29.25,80.75,
2023-07-26,29.25,81.0,
2023-07-26,29.5,77.75,21.635719299316406
2023-07-26,29.5,78.0,13.65661334991455
2023-07-26,29.5,78.25,2.9514241218566895
2023-07-26,29.5,78.5,4.466403484344482
2023-07-26,29.5,78.75,0.6527851819992065
2023-07-26,29.5,79.0,1.7476028203964233
2023-07-26,29.5,79.25,1.530851125717163
2023-07-26,29.5,79.5,0.16796672344207764
2023-07-26,29.5,79.75,3.977768898010254
2023-07-26,29.5,80.0,9.289080619812012
2023-07-26,29.5,80.25,20.552621841430664
2023-07-26,29.5,80.5,
2023-07-26,29.5,80.75,
2023-07-26,29.5,81.0,
2023-07-26,29.75,77.75,23.085542678833008
2023-07-26,29.75,78.0,10.680669784545898
2023-07-26,29.75,78.25,8.998246192932129
2023-07-26,29.75,78.5,1.5626685619354248
2023-07-26,29.75,78.75,0.8059601783752441
2023-07-26,29.75,79.0,1.7842427492141724
2023-07-26,29.75,79.25,0.4258533716201782
2023-07-26,29.75,79.5,5.613234043121338
2023-07-26,29.75,79.75,36.93701934814453
2023-07-26,29.75,80.0,45.3782958984375
2023-07-26,29.75,80.25,22.143312454223633
2023-07-26,29.75,80.5,
2023-07-26,29.75,80.75,
2023-07-26,29.75,81.0,
2023-07-26,30.0,77.75,22.957612991333008
2023-07-26,30.0,78.0,34.326622009277344
2023-07-26,30.0,78.25,9.27479362487793
2023-07-26,30.0,78.5,1.9793812036514282
2023-07-26,30.0,78.75,9.342905044555664
2023-07-26,30.0,79.0,18.79076385498047
2023-07-26,30.0,79.25,9.910143852233887
2023-07-26,30.0,79.5,35.8780517578125
2023-07-26,30.0,79.75,95.56425476074219
2023-07-26,30.0,80.0,40.104610443115234
2023-07-26,30.0,80.25,25.606821060180664
2023-07-26,30.0,80.5,22.44495391845703
2023-07-26,30.0,80.75,
2023-07-26,30.0,81.0,
2023-07-26,30.25,77.75,59.306495666503906
2023-07-26,30.25,78.0,55.92120361328125
2023-07-26,30.25,78.25,35.13117218017578
2023-07-26,30.25,78.5,5.619380474090576
2023-07-26,30.25,78.75,4.070387840270996
2023-07-26,30.25,79.0,48.560970306396484
2023-07-26,30.25,79.25,21.622364044189453
2023-07-26,30.25,79.5,24.56668472290039
2023-07-26,30.25,79.75,93.85816192626953
2023-07-26,30.25,80.0,46.42913055419922
2023-07-26,30.25,80.25,31.752744674682617
2023-07-26,30.25,80.5,30.32329559326172
2023-07-26,30.25,80.75,27.123371124267578
2023-07-26,30.25,81.0,22.078157424926758
2023-07-26,30.5,77.75,41.12630081176758
2023-07-26,30.5,78.0,23.4942684173584
2023-07-26,30.5,78.25,11.69450569152832
2023-07-26,30.5,78.5,12.583794593811035
2023-07-26,30.5,78.75,20.722244262695312
2023-07-26,30.5,79.0,19.400732040405273
2023-07-26,30.5,79.25,20.116622924804688
2023-07-26,30.5,79.5,22.991943359375
2023-07-26,30.5,79.75,43.845157623291016
2023-07-26,30.5,80.0,52.62131118774414
2023-07-26,30.5,80.25,42.162689208984375
2023-07-26,30.5,80.5,31.267595291137695
2023-07-26,30.5,80.75,26.95570182800293
2023-07-26,30.5,81.0,
2023-07-26,30.75,77.75,57.51356506347656
2023-07-26,30.75,78.0,22.961854934692383
2023-07-26,30.75,78.25,22.215713500976562
2023-07-26,30.75,78.5,15.080439567565918
2023-07-26,30.75,78.75,20.290206909179688
2023-07-26,30.75,79.0,17.085878372192383
2023-07-26,30.75,79.25,20.293703079223633
2023-07-26,30.75,79.5,22.35528564453125
2023-07-26,30.75,79.75,34.447139739990234
2023-07-26,30.75,80.0,42.61916732788086
2023-07-26,30.75,80.25,46.446651458740234
2023-07-26,30.75,80.5,
2023-07-26,30.75,80.75,
2023-07-26,30.75,81.0,
2023-07-26,31.0,77.75,22.90123748779297
2023-07-26,31.0,78.0,32.42316818237305
2023-07-26,31.0,78.25,24.892152786254883
2023-07-26,31.0,78.5,18.30139923095703
2023-07-26,31.0,78.75,20.46204948425293
2023-07-26,31.0,79.0,20.05820083618164
2023-07-26,31.0,79.25,19.99193000793457
2023-07-26,31.0,79.5,20.67375373840332
2023-07-26,31.0,79.75,19.92429542541504
2023-07-26,31.0,80.0,33.162681579589844
2023-07-26,31.0,80.25,
2023-07-26,31.0,80.5,
2023-07-26,31.0,80.75,
2023-07-26,31.0,81.0,
2023-07-26,31.25,77.75,25.51405906677246
2023-07-26,31.25,78.0,14.876790046691895
2023-07-26,31.25,78.25,6.8319783210754395
2023-07-26,31.25,78.5,8.5588960647583
2023-07-26,31.25,78.75,13.985828399658203
2023-07-26,31.25,79.0,20.1169490814209
2023-07-26,31.25,79.25,20.548900604248047
2023-07-26,31.25,79.5,20.76142120361328
2023-07-26,31.25,79.75,
2023-07-26,31.25,80.0,
2023-07-26,31.25,80.25,
2023-07-26,31.25,80.5,
2023-07-26,31.25,80.75,
2023-07-26,31.25,81.0,
2023-07-27,28.75,77.75,4.973210334777832
2023-07-27,28.75,78.0,8.10435962677002
2023-07-27,28.75,78.25,12.692280769348145
2023-07-27,28.75,78.5,15.080533027648926
2023-07-27,28.75,78.75,1.2993566989898682
2023-07-27,28.75,79.0,6.977635383605957
2023-07-27,28.75,79.25,8.069941520690918
2023-07-27,28.75,79.5,2.2703683376312256
2023-07-27,28.75,79.75,0.0
2023-07-27,28.75,80.0,0.0
2023-07-27,28.75,80.25,4.708508014678955
2023-07-27,28.75,80.5,4.527924060821533
2023-07-27,28.75,80.75,3.755872964859009
2023-07-27,28.75,81.0,
2023-07-27,29.0,77.75,3.2087926864624023
2023-07-27,29.0,78.0,5.959197044372559
2023-07-27,29.0,78.25,3.1925854682922363
2023-07-27,29.0,78.5,18.794126510620117
2023-07-27,29.0,78.75,54.85845947265625
2023-07-27,29.0,79.0,13.337058067321777
2023-07-27,29.0,79.25,9.591678619384766
2023-07-27,29.0,79.5,6.302732467651367
2023-07-27,29.0,79.75,0.252094030380249
2023-07-27,29.0,80.0,1.2183454036712646
2023-07-27,29.0,80.25,
2023-07-27,29.0,80.5,
2023-07-27,29.0,80.75,
2023-07-27,29.0,81.0,
2023-07-27,29.25,77.75,2.5360779762268066
2023-07-27,29.25,78.0,4.42225456237793
2023-07-27,29.25,78.25,11.704682350158691
2023-07-27,29.25,78.5,19.573970794677734
2023-07-27,29.25,78.75,30.121898651123047
2023-07-27,29.25,79.0,9.89160442352295
2023-07-27,29.25,79.25,12.010502815246582
2023-07-27,29.25,79.5,14.316445350646973
2023-07-27,29.25,79.75,8.76280403137207
2023-07-27,29.25,80.0,9.635937690734863
2023-07-27,29.25,80.25,7.385661602020264
2023-07-27,29.25,80.5,
2023-07-27,29.25,80.75,
2023-07-27,29.25,81.0,
2023-07-27,29.5,77.75,2.9676074981689453
2023-07-27,29.5,78.0,5.597431182861328
2023-07-27,29.5,78.25,7.4525837898254395
2023-07-27,29.5,78.5,13.59008502960205
2023-07-27,29.5,78.75,18.036060333251953
2023-07-27,29.5,79.0,6.752366065979004
2023-07-27,29.5,79.25,23.29131317138672
2023-07-27,29.5,79.5,16.564979553222656
2023-07-27,29.5,79.75,6.716118812561035
2023-07-27,29.5,80.0,5.046280860900879
2023-07-27,29.5,80.25,3.858294725418091
2023-07-27,29.5,80.5,
2023-07-27,29.5,80.75,
2023-07-27,29.5,81.0,
2023-07-27,29.75,77.75,2.5135421752929688
2023-07-27,29.75,78.0,1.4344537258148193
2023-07-27,29.75,78.25,5.256425857543945
2023-07-27,29.75,78.5,3.3274624347686768
2023-07-27,29.75,78.75,17.711198806762695
2023-07-27,29.75,79.0,13.718262672424316
2023-07-27,29.75,79.25,4.744591236114502
2023-07-27,29.75,79.5,10.674581527709961
2023-07-27,29.75,79.75,2.6559998989105225
2023-07-27,29.75,80.0,3.304966449737549
2023-07-27,29.75,80.25,1.0886255502700806
2023-07-27,29.75,80.5,
2023-07-27,29.75,80.75,
2023-07-27,29.75,81.0,
2023-07-27,30.0,77.75,0.07937107980251312
2023-07-27,30.0,78.0,0.9208350777626038
2023-07-27,30.0,78.25,2.993330717086792
2023-07-27,30.0,78.5,1.6272331476211548
2023-07-27,30.0,78.75,5.708102703094482
2023-07-27,30.0,79.0,2.0126824378967285
2023-07-27,30.0,79.25,0.14035242795944214
2023-07-27,30.0,79.5,0.9929936528205872
2023-07-27,30.0,79.75,5.7880539894104
2023-07-27,30.0,80.0,6.437132358551025
2023-07-27,30.0,80.25,2.249176025390625
2023-07-27,30.0,80.5,1.7640260457992554
2023-07-27,30.0,80.75,
2023-07-27,30.0,81.0,
2023-07-27,30.25,77.75,0.6193395853042603
2023-07-27,30.25,78.0,0.7905722856521606
2023-07-27,30.25,78.25,29.541595458984375
2023-07-27,30.25,78.5,6.874797344207764
2023-07-27,30.25,78.75,29.68576431274414
2023-07-27,30.25,79.0,6.745953559875488
2023-07-27,30.25,79.25,12.324197769165039
2023-07-27,30.25,79.5,11.912108421325684
2023-07-27,30.25,79.75,5.372093677520752
2023-07-27,30.25,80.0,6.576051712036133
2023-07-27,30.25,80.25,4.945444107055664
2023-07-27,30.25,80.5,3.3783411979675293
2023-07-27,30.25,80.75,2.714280843734741
2023-07-27,30.25,81.0,1.8003090620040894
2023-07-27,30.5,77.75,1.2038975954055786
2023-07-27,30.5,78.0,3.1689045429229736
2023-07-27,30.5,78.25,4.576040744781494
2023-07-27,30.5,78.5,1.4820936918258667
2023-07-27,30.5,78.75,19.866737365722656
2023-07-27,30.5,79.0,16.308786392211914
2023-07-27,30.5,79.25,21.900056838989258
2023-07-27,30.5,79.5,13.982540130615234
2023-07-27,30.5,79.75,9.740578651428223
2023-07-27,30.5,80.0,6.076377868652344
2023-07-27,30.5,80.25,5.386283874511719
2023-07-27,30.5,80.5,4.259232044219971
2023-07-27,30.5,80.75,3.291170358657837
2023-07-27,30.5,81.0,
2023-07-27,30.75,77.75,1.4023971557617188
2023-07-27,30.75,78.0,4.641672134399414
2023-07-27,30.75,78.25,6.7635817527771
2023-07-27,30.75,78.5,10.537574768066406
2023-07-27,30.75,78.75,23.946208953857422
2023-07-27,30.75,79.0,16.21847152709961
2023-07-27,30.75,79.25,16.751745223999023
2023-07-27,30.75,79.5,17.510271072387695
2023-07-27,30.75,79.75,13.057168006896973
2023-07-27,30.75,80.0,9.228541374206543
2023-07-27,30.75,80.25,6.106076717376709
2023-07-27,30.75,80.5,
2023-07-27,30.75,80.75,
2023-07-27,30.75,81.0,
2023-07-27,31.0,77.75,2.356198787689209
2023-07-27,31.0,78.0,2.6328365802764893
2023-07-27,31.0,78.25,6.219149112701416
2023-07-27,31.0,78.5,17.065134048461914
2023-07-27,31.0,78.75,22.274782180786133
2023-07-27,31.0,79.0,20.048248291015625
2023-07-27,31.0,79.25,20.43650245666504
2023-07-27,31.0,79.5,17.34650993347168
2023-07-27,31.0,79.75,14.15186882019043
2023-07-27,31.0,80.0,11.943045616149902
2023-07-27,31.0,80.25,
2023-07-27,31.0,80.5,
2023-07-27,31.0,80.75,
2023-07-27,31.0,81.0,
2023-07-27,31.25,77.75,11.084936141967773
2023-07-27,31.25,78.0,6.047066688537598
2023-07-27,31.25,78.25,3.5254647731781006
2023-07-27,31.25,78.5,12.449585914611816
2023-07-27,31.25,78.75,14.40772819519043
2023-07-27,31.25,79.0,19.41054344177246
2023-07-27,31.25,79.25,21.488656997680664
2023-07-27,31.25,79.5,19.703691482543945
